2025-07-23 13:39:37.311 INFO [common.LoggingManager initialize] Logging system initialized
2025-07-23 13:39:37.342 INFO [client.ClientUI main] Starting Secure File Transfer Client application
2025-07-23 13:39:37.772 INFO [client.ClientUI lambda$main$25] Client UI initialized and displayed
2025-07-23 13:39:52.268 INFO [client.Client connect] Connected to server: localhost:9999
2025-07-23 13:39:52.270 INFO [common.LoggingManager logSecurity] [SECURITY] Established socket connection to localhost:9999
2025-07-23 13:39:52.270 INFO [common.LoggingManager logSecurity] [SECURITY] Creating user object with credentials for: Bob
2025-07-23 13:39:52.499 INFO [common.LoggingManager logSecurity] [SECURITY] Loading transfer history for user: Bob
2025-07-23 13:39:52.506 INFO [client.TransferHistory loadHistory] Loaded 2 transfer records from data/Bob_transfer_history.dat
2025-07-23 13:39:52.511 INFO [common.LoggingManager logTransfer] [TRANSFER:a99474ea-9c30-46cd-bc05-e081b7b9db0c] Loaded transfer record: File: Enterprice Software.pdf, Status: COMPLETED, From: Bob, To: Alice
2025-07-23 13:39:52.511 INFO [common.LoggingManager logTransfer] [TRANSFER:7c9933dd-ed5a-440d-a6bc-0d5bf0e6bd61] Loaded transfer record: File: Enterprice Software.pdf, Status: COMPLETED, From: Bob, To: Alice
2025-07-23 13:39:52.511 INFO [common.LoggingManager logSecurity] [SECURITY] Sending authentication request to server
2025-07-23 13:39:52.515 INFO [common.LoggingManager logSecurity] [SECURITY] Session token received: 257db5ec...
2025-07-23 13:39:52.516 INFO [common.LoggingManager logSecurity] [SECURITY] Session refresh timer started
2025-07-23 13:39:52.516 INFO [client.Client login] Logged in as: Bob
2025-07-23 13:39:52.517 INFO [common.LoggingManager logSecurity] [SECURITY] Authentication successful for user: Bob
2025-07-23 13:39:52.518 INFO [client.TransferHistory loadHistory] Loaded 2 transfer records from data/Bob_transfer_history.dat
2025-07-23 13:39:52.519 INFO [common.LoggingManager logTransfer] [TRANSFER:a99474ea-9c30-46cd-bc05-e081b7b9db0c] Loaded transfer record: File: Enterprice Software.pdf, Status: COMPLETED, From: Bob, To: Alice
2025-07-23 13:39:52.519 INFO [common.LoggingManager logTransfer] [TRANSFER:7c9933dd-ed5a-440d-a6bc-0d5bf0e6bd61] Loaded transfer record: File: Enterprice Software.pdf, Status: COMPLETED, From: Bob, To: Alice
2025-07-23 13:40:02.918 INFO [common.LoggingManager logSecurity] [SECURITY] Public key validation passed - RSA 2048 bits, exponent: 65537
2025-07-23 13:40:02.919 INFO [common.LoggingManager logSecurity] [SECURITY] Public key validation passed - RSA 2048 bits, exponent: 65537
2025-07-23 13:40:02.929 INFO [common.LoggingManager logSecurity] [SECURITY] Using validated public key for Alice, fingerprint: b46e6defaab9c2ed...
2025-07-23 13:40:15.224 INFO [common.LoggingManager logSecurity] [SECURITY] Data signed successfully with SHA256withRSA (signature length: 256 bytes)
2025-07-23 13:40:15.224 INFO [common.LoggingManager logSecurity] [SECURITY] SecureMessage digitally signed by Bob (nonce: 6dba3b58...)
2025-07-23 13:40:15.224 INFO [common.LoggingManager logSecurity] [SECURITY] Chunk 722 digitally signed by Bob for transfer bc51ed85-af09-40f9-bf44-4494271f6c1b
2025-07-23 13:40:15.237 INFO [common.LoggingManager logTransfer] [TRANSFER:bc51ed85-af09-40f9-bf44-4494271f6c1b] Sending chunk: Chunk 723 of 847
2025-07-23 13:40:15.237 INFO [common.LoggingManager logSecurity] [SECURITY] Created signable data: 4214 bytes from SecureMessage
2025-07-23 13:40:15.238 INFO [common.LoggingManager logSecurity] [SECURITY] Data signed successfully with SHA256withRSA (signature length: 256 bytes)
2025-07-23 13:40:15.238 INFO [common.LoggingManager logSecurity] [SECURITY] SecureMessage digitally signed by Bob (nonce: a4bf2a3f...)
2025-07-23 13:40:15.238 INFO [common.LoggingManager logSecurity] [SECURITY] Chunk 723 digitally signed by Bob for transfer bc51ed85-af09-40f9-bf44-4494271f6c1b
2025-07-23 13:40:15.251 INFO [common.LoggingManager logTransfer] [TRANSFER:bc51ed85-af09-40f9-bf44-4494271f6c1b] Sending chunk: Chunk 724 of 847
2025-07-23 13:40:15.251 INFO [common.LoggingManager logSecurity] [SECURITY] Created signable data: 4214 bytes from SecureMessage
2025-07-23 13:40:15.252 INFO [common.LoggingManager logSecurity] [SECURITY] Data signed successfully with SHA256withRSA (signature length: 256 bytes)
2025-07-23 13:40:15.252 INFO [common.LoggingManager logSecurity] [SECURITY] SecureMessage digitally signed by Bob (nonce: d0318fab...)
2025-07-23 13:40:15.252 INFO [common.LoggingManager logSecurity] [SECURITY] Chunk 724 digitally signed by Bob for transfer bc51ed85-af09-40f9-bf44-4494271f6c1b
2025-07-23 13:40:15.265 INFO [common.LoggingManager logTransfer] [TRANSFER:bc51ed85-af09-40f9-bf44-4494271f6c1b] Sending chunk: Chunk 725 of 847
2025-07-23 13:40:15.265 INFO [common.LoggingManager logSecurity] [SECURITY] Created signable data: 4214 bytes from SecureMessage
2025-07-23 13:40:15.266 INFO [common.LoggingManager logSecurity] [SECURITY] Data signed successfully with SHA256withRSA (signature length: 256 bytes)
2025-07-23 13:40:15.266 INFO [common.LoggingManager logSecurity] [SECURITY] SecureMessage digitally signed by Bob (nonce: 6b39af4f...)
2025-07-23 13:40:15.266 INFO [common.LoggingManager logSecurity] [SECURITY] Chunk 725 digitally signed by Bob for transfer bc51ed85-af09-40f9-bf44-4494271f6c1b
2025-07-23 13:40:15.278 INFO [common.LoggingManager logTransfer] [TRANSFER:bc51ed85-af09-40f9-bf44-4494271f6c1b] Sending chunk: Chunk 726 of 847
2025-07-23 13:40:15.278 INFO [common.LoggingManager logSecurity] [SECURITY] Created signable data: 4214 bytes from SecureMessage
2025-07-23 13:40:15.279 INFO [common.LoggingManager logSecurity] [SECURITY] Data signed successfully with SHA256withRSA (signature length: 256 bytes)
2025-07-23 13:40:15.279 INFO [common.LoggingManager logSecurity] [SECURITY] SecureMessage digitally signed by Bob (nonce: 7a1c8105...)
2025-07-23 13:40:15.279 INFO [common.LoggingManager logSecurity] [SECURITY] Chunk 726 digitally signed by Bob for transfer bc51ed85-af09-40f9-bf44-4494271f6c1b
2025-07-23 13:40:15.292 INFO [common.LoggingManager logTransfer] [TRANSFER:bc51ed85-af09-40f9-bf44-4494271f6c1b] Sending chunk: Chunk 727 of 847
2025-07-23 13:40:15.292 INFO [common.LoggingManager logSecurity] [SECURITY] Created signable data: 4214 bytes from SecureMessage
2025-07-23 13:40:15.293 INFO [common.LoggingManager logSecurity] [SECURITY] Data signed successfully with SHA256withRSA (signature length: 256 bytes)
2025-07-23 13:40:15.293 INFO [common.LoggingManager logSecurity] [SECURITY] SecureMessage digitally signed by Bob (nonce: 509e7327...)
2025-07-23 13:40:15.293 INFO [common.LoggingManager logSecurity] [SECURITY] Chunk 727 digitally signed by Bob for transfer bc51ed85-af09-40f9-bf44-4494271f6c1b
2025-07-23 13:40:15.305 INFO [common.LoggingManager logTransfer] [TRANSFER:bc51ed85-af09-40f9-bf44-4494271f6c1b] Sending chunk: Chunk 728 of 847
2025-07-23 13:40:15.306 INFO [common.LoggingManager logSecurity] [SECURITY] Created signable data: 4214 bytes from SecureMessage
2025-07-23 13:40:15.307 INFO [common.LoggingManager logSecurity] [SECURITY] Data signed successfully with SHA256withRSA (signature length: 256 bytes)
2025-07-23 13:40:15.307 INFO [common.LoggingManager logSecurity] [SECURITY] SecureMessage digitally signed by Bob (nonce: 47843b45...)
2025-07-23 13:40:15.307 INFO [common.LoggingManager logSecurity] [SECURITY] Chunk 728 digitally signed by Bob for transfer bc51ed85-af09-40f9-bf44-4494271f6c1b
2025-07-23 13:40:15.318 INFO [common.LoggingManager logTransfer] [TRANSFER:bc51ed85-af09-40f9-bf44-4494271f6c1b] Sending chunk: Chunk 729 of 847
2025-07-23 13:40:15.318 INFO [common.LoggingManager logSecurity] [SECURITY] Created signable data: 4214 bytes from SecureMessage
2025-07-23 13:40:15.319 INFO [common.LoggingManager logSecurity] [SECURITY] Data signed successfully with SHA256withRSA (signature length: 256 bytes)
2025-07-23 13:40:15.319 INFO [common.LoggingManager logSecurity] [SECURITY] SecureMessage digitally signed by Bob (nonce: 23d4b8a5...)
2025-07-23 13:40:15.319 INFO [common.LoggingManager logSecurity] [SECURITY] Chunk 729 digitally signed by Bob for transfer bc51ed85-af09-40f9-bf44-4494271f6c1b
2025-07-23 13:40:15.332 INFO [common.LoggingManager logTransfer] [TRANSFER:bc51ed85-af09-40f9-bf44-4494271f6c1b] Sending chunk: Chunk 730 of 847
2025-07-23 13:40:15.332 INFO [common.LoggingManager logSecurity] [SECURITY] Created signable data: 4214 bytes from SecureMessage
2025-07-23 13:40:15.333 INFO [common.LoggingManager logSecurity] [SECURITY] Data signed successfully with SHA256withRSA (signature length: 256 bytes)
2025-07-23 13:40:15.333 INFO [common.LoggingManager logSecurity] [SECURITY] SecureMessage digitally signed by Bob (nonce: 05ea46b7...)
2025-07-23 13:40:15.333 INFO [common.LoggingManager logSecurity] [SECURITY] Chunk 730 digitally signed by Bob for transfer bc51ed85-af09-40f9-bf44-4494271f6c1b
2025-07-23 13:40:15.345 INFO [common.LoggingManager logTransfer] [TRANSFER:bc51ed85-af09-40f9-bf44-4494271f6c1b] Sending chunk: Chunk 731 of 847
2025-07-23 13:40:15.345 INFO [common.LoggingManager logSecurity] [SECURITY] Created signable data: 4214 bytes from SecureMessage
2025-07-23 13:40:15.347 INFO [common.LoggingManager logSecurity] [SECURITY] Data signed successfully with SHA256withRSA (signature length: 256 bytes)
2025-07-23 13:40:15.347 INFO [common.LoggingManager logSecurity] [SECURITY] SecureMessage digitally signed by Bob (nonce: 9b1eb181...)
2025-07-23 13:40:15.347 INFO [common.LoggingManager logSecurity] [SECURITY] Chunk 731 digitally signed by Bob for transfer bc51ed85-af09-40f9-bf44-4494271f6c1b
2025-07-23 13:40:15.359 INFO [common.LoggingManager logTransfer] [TRANSFER:bc51ed85-af09-40f9-bf44-4494271f6c1b] Sending chunk: Chunk 732 of 847
2025-07-23 13:40:15.359 INFO [common.LoggingManager logSecurity] [SECURITY] Created signable data: 4214 bytes from SecureMessage
2025-07-23 13:40:15.360 INFO [common.LoggingManager logSecurity] [SECURITY] Data signed successfully with SHA256withRSA (signature length: 256 bytes)
2025-07-23 13:40:15.360 INFO [common.LoggingManager logSecurity] [SECURITY] SecureMessage digitally signed by Bob (nonce: 5c9d5fad...)
2025-07-23 13:40:15.360 INFO [common.LoggingManager logSecurity] [SECURITY] Chunk 732 digitally signed by Bob for transfer bc51ed85-af09-40f9-bf44-4494271f6c1b
2025-07-23 13:40:15.373 INFO [common.LoggingManager logTransfer] [TRANSFER:bc51ed85-af09-40f9-bf44-4494271f6c1b] Sending chunk: Chunk 733 of 847
2025-07-23 13:40:15.373 INFO [common.LoggingManager logSecurity] [SECURITY] Created signable data: 4214 bytes from SecureMessage
2025-07-23 13:40:15.374 INFO [common.LoggingManager logSecurity] [SECURITY] Data signed successfully with SHA256withRSA (signature length: 256 bytes)
2025-07-23 13:40:15.374 INFO [common.LoggingManager logSecurity] [SECURITY] SecureMessage digitally signed by Bob (nonce: e1cd345e...)
2025-07-23 13:40:15.374 INFO [common.LoggingManager logSecurity] [SECURITY] Chunk 733 digitally signed by Bob for transfer bc51ed85-af09-40f9-bf44-4494271f6c1b
2025-07-23 13:40:15.387 INFO [common.LoggingManager logTransfer] [TRANSFER:bc51ed85-af09-40f9-bf44-4494271f6c1b] Sending chunk: Chunk 734 of 847
2025-07-23 13:40:15.387 INFO [common.LoggingManager logSecurity] [SECURITY] Created signable data: 4214 bytes from SecureMessage
2025-07-23 13:40:15.388 INFO [common.LoggingManager logSecurity] [SECURITY] Data signed successfully with SHA256withRSA (signature length: 256 bytes)
2025-07-23 13:40:15.388 INFO [common.LoggingManager logSecurity] [SECURITY] SecureMessage digitally signed by Bob (nonce: a5a7eb73...)
2025-07-23 13:40:15.388 INFO [common.LoggingManager logSecurity] [SECURITY] Chunk 734 digitally signed by Bob for transfer bc51ed85-af09-40f9-bf44-4494271f6c1b
2025-07-23 13:40:15.400 INFO [common.LoggingManager logTransfer] [TRANSFER:bc51ed85-af09-40f9-bf44-4494271f6c1b] Sending chunk: Chunk 735 of 847
2025-07-23 13:40:15.401 INFO [common.LoggingManager logSecurity] [SECURITY] Created signable data: 4214 bytes from SecureMessage
2025-07-23 13:40:15.402 INFO [common.LoggingManager logSecurity] [SECURITY] Data signed successfully with SHA256withRSA (signature length: 256 bytes)
2025-07-23 13:40:15.402 INFO [common.LoggingManager logSecurity] [SECURITY] SecureMessage digitally signed by Bob (nonce: eb7b08f1...)
2025-07-23 13:40:15.402 INFO [common.LoggingManager logSecurity] [SECURITY] Chunk 735 digitally signed by Bob for transfer bc51ed85-af09-40f9-bf44-4494271f6c1b
2025-07-23 13:40:15.414 INFO [common.LoggingManager logTransfer] [TRANSFER:bc51ed85-af09-40f9-bf44-4494271f6c1b] Sending chunk: Chunk 736 of 847
2025-07-23 13:40:15.414 INFO [common.LoggingManager logSecurity] [SECURITY] Created signable data: 4214 bytes from SecureMessage
2025-07-23 13:40:15.416 INFO [common.LoggingManager logSecurity] [SECURITY] Data signed successfully with SHA256withRSA (signature length: 256 bytes)
2025-07-23 13:40:15.416 INFO [common.LoggingManager logSecurity] [SECURITY] SecureMessage digitally signed by Bob (nonce: 651bf13d...)
2025-07-23 13:40:15.416 INFO [common.LoggingManager logSecurity] [SECURITY] Chunk 736 digitally signed by Bob for transfer bc51ed85-af09-40f9-bf44-4494271f6c1b
2025-07-23 13:40:15.428 INFO [common.LoggingManager logTransfer] [TRANSFER:bc51ed85-af09-40f9-bf44-4494271f6c1b] Sending chunk: Chunk 737 of 847
2025-07-23 13:40:15.428 INFO [common.LoggingManager logSecurity] [SECURITY] Created signable data: 4214 bytes from SecureMessage
2025-07-23 13:40:15.429 INFO [common.LoggingManager logSecurity] [SECURITY] Data signed successfully with SHA256withRSA (signature length: 256 bytes)
2025-07-23 13:40:15.429 INFO [common.LoggingManager logSecurity] [SECURITY] SecureMessage digitally signed by Bob (nonce: a6491d19...)
2025-07-23 13:40:15.430 INFO [common.LoggingManager logSecurity] [SECURITY] Chunk 737 digitally signed by Bob for transfer bc51ed85-af09-40f9-bf44-4494271f6c1b
2025-07-23 13:40:15.442 INFO [common.LoggingManager logTransfer] [TRANSFER:bc51ed85-af09-40f9-bf44-4494271f6c1b] Sending chunk: Chunk 738 of 847
2025-07-23 13:40:15.442 INFO [common.LoggingManager logSecurity] [SECURITY] Created signable data: 4214 bytes from SecureMessage
2025-07-23 13:40:15.443 INFO [common.LoggingManager logSecurity] [SECURITY] Data signed successfully with SHA256withRSA (signature length: 256 bytes)
2025-07-23 13:40:15.443 INFO [common.LoggingManager logSecurity] [SECURITY] SecureMessage digitally signed by Bob (nonce: d07fbea2...)
2025-07-23 13:40:15.443 INFO [common.LoggingManager logSecurity] [SECURITY] Chunk 738 digitally signed by Bob for transfer bc51ed85-af09-40f9-bf44-4494271f6c1b
2025-07-23 13:40:15.456 INFO [common.LoggingManager logTransfer] [TRANSFER:bc51ed85-af09-40f9-bf44-4494271f6c1b] Sending chunk: Chunk 739 of 847
2025-07-23 13:40:15.456 INFO [common.LoggingManager logSecurity] [SECURITY] Created signable data: 4214 bytes from SecureMessage
2025-07-23 13:40:15.457 INFO [common.LoggingManager logSecurity] [SECURITY] Data signed successfully with SHA256withRSA (signature length: 256 bytes)
2025-07-23 13:40:15.457 INFO [common.LoggingManager logSecurity] [SECURITY] SecureMessage digitally signed by Bob (nonce: 362b6aa7...)
2025-07-23 13:40:15.457 INFO [common.LoggingManager logSecurity] [SECURITY] Chunk 739 digitally signed by Bob for transfer bc51ed85-af09-40f9-bf44-4494271f6c1b
2025-07-23 13:40:15.470 INFO [common.LoggingManager logTransfer] [TRANSFER:bc51ed85-af09-40f9-bf44-4494271f6c1b] Sending chunk: Chunk 740 of 847
2025-07-23 13:40:15.470 INFO [common.LoggingManager logSecurity] [SECURITY] Created signable data: 4214 bytes from SecureMessage
2025-07-23 13:40:15.471 INFO [common.LoggingManager logSecurity] [SECURITY] Data signed successfully with SHA256withRSA (signature length: 256 bytes)
2025-07-23 13:40:15.471 INFO [common.LoggingManager logSecurity] [SECURITY] SecureMessage digitally signed by Bob (nonce: 77be409c...)
2025-07-23 13:40:15.471 INFO [common.LoggingManager logSecurity] [SECURITY] Chunk 740 digitally signed by Bob for transfer bc51ed85-af09-40f9-bf44-4494271f6c1b
2025-07-23 13:40:15.484 INFO [common.LoggingManager logTransfer] [TRANSFER:bc51ed85-af09-40f9-bf44-4494271f6c1b] Sending chunk: Chunk 741 of 847
2025-07-23 13:40:15.484 INFO [common.LoggingManager logSecurity] [SECURITY] Created signable data: 4214 bytes from SecureMessage
2025-07-23 13:40:15.485 INFO [common.LoggingManager logSecurity] [SECURITY] Data signed successfully with SHA256withRSA (signature length: 256 bytes)
2025-07-23 13:40:15.485 INFO [common.LoggingManager logSecurity] [SECURITY] SecureMessage digitally signed by Bob (nonce: 1220d69b...)
2025-07-23 13:40:15.485 INFO [common.LoggingManager logSecurity] [SECURITY] Chunk 741 digitally signed by Bob for transfer bc51ed85-af09-40f9-bf44-4494271f6c1b
2025-07-23 13:40:15.498 INFO [common.LoggingManager logTransfer] [TRANSFER:bc51ed85-af09-40f9-bf44-4494271f6c1b] Sending chunk: Chunk 742 of 847
2025-07-23 13:40:15.498 INFO [common.LoggingManager logSecurity] [SECURITY] Created signable data: 4214 bytes from SecureMessage
2025-07-23 13:40:15.499 INFO [common.LoggingManager logSecurity] [SECURITY] Data signed successfully with SHA256withRSA (signature length: 256 bytes)
2025-07-23 13:40:15.499 INFO [common.LoggingManager logSecurity] [SECURITY] SecureMessage digitally signed by Bob (nonce: 234f48ad...)
2025-07-23 13:40:15.499 INFO [common.LoggingManager logSecurity] [SECURITY] Chunk 742 digitally signed by Bob for transfer bc51ed85-af09-40f9-bf44-4494271f6c1b
2025-07-23 13:40:15.511 INFO [common.LoggingManager logTransfer] [TRANSFER:bc51ed85-af09-40f9-bf44-4494271f6c1b] Sending chunk: Chunk 743 of 847
2025-07-23 13:40:15.512 INFO [common.LoggingManager logSecurity] [SECURITY] Created signable data: 4214 bytes from SecureMessage
2025-07-23 13:40:15.513 INFO [common.LoggingManager logSecurity] [SECURITY] Data signed successfully with SHA256withRSA (signature length: 256 bytes)
2025-07-23 13:40:15.513 INFO [common.LoggingManager logSecurity] [SECURITY] SecureMessage digitally signed by Bob (nonce: eb76e56d...)
2025-07-23 13:40:15.513 INFO [common.LoggingManager logSecurity] [SECURITY] Chunk 743 digitally signed by Bob for transfer bc51ed85-af09-40f9-bf44-4494271f6c1b
2025-07-23 13:40:15.525 INFO [common.LoggingManager logTransfer] [TRANSFER:bc51ed85-af09-40f9-bf44-4494271f6c1b] Sending chunk: Chunk 744 of 847
2025-07-23 13:40:15.525 INFO [common.LoggingManager logSecurity] [SECURITY] Created signable data: 4214 bytes from SecureMessage
2025-07-23 13:40:15.527 INFO [common.LoggingManager logSecurity] [SECURITY] Data signed successfully with SHA256withRSA (signature length: 256 bytes)
2025-07-23 13:40:15.527 INFO [common.LoggingManager logSecurity] [SECURITY] SecureMessage digitally signed by Bob (nonce: 594ebbfa...)
2025-07-23 13:40:15.527 INFO [common.LoggingManager logSecurity] [SECURITY] Chunk 744 digitally signed by Bob for transfer bc51ed85-af09-40f9-bf44-4494271f6c1b
2025-07-23 13:40:15.539 INFO [common.LoggingManager logTransfer] [TRANSFER:bc51ed85-af09-40f9-bf44-4494271f6c1b] Sending chunk: Chunk 745 of 847
2025-07-23 13:40:15.539 INFO [common.LoggingManager logSecurity] [SECURITY] Created signable data: 4214 bytes from SecureMessage
2025-07-23 13:40:15.541 INFO [common.LoggingManager logSecurity] [SECURITY] Data signed successfully with SHA256withRSA (signature length: 256 bytes)
2025-07-23 13:40:15.541 INFO [common.LoggingManager logSecurity] [SECURITY] SecureMessage digitally signed by Bob (nonce: 21fde500...)
2025-07-23 13:40:15.541 INFO [common.LoggingManager logSecurity] [SECURITY] Chunk 745 digitally signed by Bob for transfer bc51ed85-af09-40f9-bf44-4494271f6c1b
2025-07-23 13:40:15.553 INFO [common.LoggingManager logTransfer] [TRANSFER:bc51ed85-af09-40f9-bf44-4494271f6c1b] Sending chunk: Chunk 746 of 847
2025-07-23 13:40:15.553 INFO [common.LoggingManager logSecurity] [SECURITY] Created signable data: 4214 bytes from SecureMessage
2025-07-23 13:40:15.555 INFO [common.LoggingManager logSecurity] [SECURITY] Data signed successfully with SHA256withRSA (signature length: 256 bytes)
2025-07-23 13:40:15.555 INFO [common.LoggingManager logSecurity] [SECURITY] SecureMessage digitally signed by Bob (nonce: 50779f22...)
2025-07-23 13:40:15.555 INFO [common.LoggingManager logSecurity] [SECURITY] Chunk 746 digitally signed by Bob for transfer bc51ed85-af09-40f9-bf44-4494271f6c1b
2025-07-23 13:40:15.567 INFO [common.LoggingManager logTransfer] [TRANSFER:bc51ed85-af09-40f9-bf44-4494271f6c1b] Sending chunk: Chunk 747 of 847
2025-07-23 13:40:15.567 INFO [common.LoggingManager logSecurity] [SECURITY] Created signable data: 4214 bytes from SecureMessage
2025-07-23 13:40:15.569 INFO [common.LoggingManager logSecurity] [SECURITY] Data signed successfully with SHA256withRSA (signature length: 256 bytes)
2025-07-23 13:40:15.569 INFO [common.LoggingManager logSecurity] [SECURITY] SecureMessage digitally signed by Bob (nonce: 846ef26d...)
2025-07-23 13:40:15.569 INFO [common.LoggingManager logSecurity] [SECURITY] Chunk 747 digitally signed by Bob for transfer bc51ed85-af09-40f9-bf44-4494271f6c1b
2025-07-23 13:40:15.581 INFO [common.LoggingManager logTransfer] [TRANSFER:bc51ed85-af09-40f9-bf44-4494271f6c1b] Sending chunk: Chunk 748 of 847
2025-07-23 13:40:15.581 INFO [common.LoggingManager logSecurity] [SECURITY] Created signable data: 4214 bytes from SecureMessage
2025-07-23 13:40:15.583 INFO [common.LoggingManager logSecurity] [SECURITY] Data signed successfully with SHA256withRSA (signature length: 256 bytes)
2025-07-23 13:40:15.583 INFO [common.LoggingManager logSecurity] [SECURITY] SecureMessage digitally signed by Bob (nonce: 1620f773...)
2025-07-23 13:40:15.583 INFO [common.LoggingManager logSecurity] [SECURITY] Chunk 748 digitally signed by Bob for transfer bc51ed85-af09-40f9-bf44-4494271f6c1b
2025-07-23 13:40:15.595 INFO [common.LoggingManager logTransfer] [TRANSFER:bc51ed85-af09-40f9-bf44-4494271f6c1b] Sending chunk: Chunk 749 of 847
2025-07-23 13:40:15.595 INFO [common.LoggingManager logSecurity] [SECURITY] Created signable data: 4214 bytes from SecureMessage
2025-07-23 13:40:15.597 INFO [common.LoggingManager logSecurity] [SECURITY] Data signed successfully with SHA256withRSA (signature length: 256 bytes)
2025-07-23 13:40:15.597 INFO [common.LoggingManager logSecurity] [SECURITY] SecureMessage digitally signed by Bob (nonce: 5f734f73...)
2025-07-23 13:40:15.597 INFO [common.LoggingManager logSecurity] [SECURITY] Chunk 749 digitally signed by Bob for transfer bc51ed85-af09-40f9-bf44-4494271f6c1b
2025-07-23 13:40:15.609 INFO [common.LoggingManager logTransfer] [TRANSFER:bc51ed85-af09-40f9-bf44-4494271f6c1b] Sending chunk: Chunk 750 of 847
2025-07-23 13:40:15.609 INFO [common.LoggingManager logSecurity] [SECURITY] Created signable data: 4214 bytes from SecureMessage
2025-07-23 13:40:15.611 INFO [common.LoggingManager logSecurity] [SECURITY] Data signed successfully with SHA256withRSA (signature length: 256 bytes)
2025-07-23 13:40:15.611 INFO [common.LoggingManager logSecurity] [SECURITY] SecureMessage digitally signed by Bob (nonce: 00d4c0e7...)
2025-07-23 13:40:15.611 INFO [common.LoggingManager logSecurity] [SECURITY] Chunk 750 digitally signed by Bob for transfer bc51ed85-af09-40f9-bf44-4494271f6c1b
2025-07-23 13:40:15.623 INFO [common.LoggingManager logTransfer] [TRANSFER:bc51ed85-af09-40f9-bf44-4494271f6c1b] Sending chunk: Chunk 751 of 847
2025-07-23 13:40:15.623 INFO [common.LoggingManager logSecurity] [SECURITY] Created signable data: 4214 bytes from SecureMessage
2025-07-23 13:40:15.625 INFO [common.LoggingManager logSecurity] [SECURITY] Data signed successfully with SHA256withRSA (signature length: 256 bytes)
2025-07-23 13:40:15.625 INFO [common.LoggingManager logSecurity] [SECURITY] SecureMessage digitally signed by Bob (nonce: 996b6c54...)
2025-07-23 13:40:15.625 INFO [common.LoggingManager logSecurity] [SECURITY] Chunk 751 digitally signed by Bob for transfer bc51ed85-af09-40f9-bf44-4494271f6c1b
2025-07-23 13:40:15.637 INFO [common.LoggingManager logTransfer] [TRANSFER:bc51ed85-af09-40f9-bf44-4494271f6c1b] Sending chunk: Chunk 752 of 847
2025-07-23 13:40:15.637 INFO [common.LoggingManager logSecurity] [SECURITY] Created signable data: 4214 bytes from SecureMessage
2025-07-23 13:40:15.639 INFO [common.LoggingManager logSecurity] [SECURITY] Data signed successfully with SHA256withRSA (signature length: 256 bytes)
2025-07-23 13:40:15.639 INFO [common.LoggingManager logSecurity] [SECURITY] SecureMessage digitally signed by Bob (nonce: 1a7205e5...)
2025-07-23 13:40:15.639 INFO [common.LoggingManager logSecurity] [SECURITY] Chunk 752 digitally signed by Bob for transfer bc51ed85-af09-40f9-bf44-4494271f6c1b
2025-07-23 13:40:15.651 INFO [common.LoggingManager logTransfer] [TRANSFER:bc51ed85-af09-40f9-bf44-4494271f6c1b] Sending chunk: Chunk 753 of 847
2025-07-23 13:40:15.651 INFO [common.LoggingManager logSecurity] [SECURITY] Created signable data: 4214 bytes from SecureMessage
2025-07-23 13:40:15.652 INFO [common.LoggingManager logSecurity] [SECURITY] Data signed successfully with SHA256withRSA (signature length: 256 bytes)
2025-07-23 13:40:15.653 INFO [common.LoggingManager logSecurity] [SECURITY] SecureMessage digitally signed by Bob (nonce: a8d41075...)
2025-07-23 13:40:15.653 INFO [common.LoggingManager logSecurity] [SECURITY] Chunk 753 digitally signed by Bob for transfer bc51ed85-af09-40f9-bf44-4494271f6c1b
2025-07-23 13:40:15.665 INFO [common.LoggingManager logTransfer] [TRANSFER:bc51ed85-af09-40f9-bf44-4494271f6c1b] Sending chunk: Chunk 754 of 847
2025-07-23 13:40:15.665 INFO [common.LoggingManager logSecurity] [SECURITY] Created signable data: 4214 bytes from SecureMessage
2025-07-23 13:40:15.666 INFO [common.LoggingManager logSecurity] [SECURITY] Data signed successfully with SHA256withRSA (signature length: 256 bytes)
2025-07-23 13:40:15.666 INFO [common.LoggingManager logSecurity] [SECURITY] SecureMessage digitally signed by Bob (nonce: 5f316b51...)
2025-07-23 13:40:15.666 INFO [common.LoggingManager logSecurity] [SECURITY] Chunk 754 digitally signed by Bob for transfer bc51ed85-af09-40f9-bf44-4494271f6c1b
2025-07-23 13:40:15.679 INFO [common.LoggingManager logTransfer] [TRANSFER:bc51ed85-af09-40f9-bf44-4494271f6c1b] Sending chunk: Chunk 755 of 847
2025-07-23 13:40:15.679 INFO [common.LoggingManager logSecurity] [SECURITY] Created signable data: 4214 bytes from SecureMessage
2025-07-23 13:40:15.680 INFO [common.LoggingManager logSecurity] [SECURITY] Data signed successfully with SHA256withRSA (signature length: 256 bytes)
2025-07-23 13:40:15.680 INFO [common.LoggingManager logSecurity] [SECURITY] SecureMessage digitally signed by Bob (nonce: 5946a40e...)
2025-07-23 13:40:15.680 INFO [common.LoggingManager logSecurity] [SECURITY] Chunk 755 digitally signed by Bob for transfer bc51ed85-af09-40f9-bf44-4494271f6c1b
2025-07-23 13:40:15.693 INFO [common.LoggingManager logTransfer] [TRANSFER:bc51ed85-af09-40f9-bf44-4494271f6c1b] Sending chunk: Chunk 756 of 847
