2025-06-23 12:03:39.116 INFO [common.LoggingManager initialize] Logging system initialized
2025-06-23 12:03:39.153 INFO [client.ClientUI main] Starting Secure File Transfer Client application
2025-06-23 12:03:39.941 INFO [client.ClientUI lambda$main$21] Client UI initialized and displayed
2025-06-23 12:06:09.127 INFO [client.Client connect] Connected to server: localhost:9999
2025-06-23 12:06:09.128 INFO [common.LoggingManager logSecurity] [SECURITY] Established socket connection to localhost:9999
2025-06-23 12:06:09.128 INFO [common.LoggingManager logSecurity] [SECURITY] Creating user object with credentials for: Pramitha
2025-06-23 12:06:09.314 INFO [common.LoggingManager logSecurity] [SECURITY] Loading transfer history for user: Pramitha
2025-06-23 12:06:09.322 INFO [client.TransferHistory loadHistory] Loaded 1 transfer records from data/Pramitha_transfer_history.dat
2025-06-23 12:06:09.333 INFO [common.LoggingManager logTransfer] [TRANSFER:5a11da13-6931-4939-8172-7b1d673de1cd] Loaded transfer record: File: architecture.pdf, Status: COMPLETED, From: Pramitha, To: Jayasooriya
2025-06-23 12:06:09.334 INFO [common.LoggingManager logSecurity] [SECURITY] Sending authentication request to server
2025-06-23 12:06:09.347 INFO [client.Client login] Logged in as: Pramitha
2025-06-23 12:06:09.348 INFO [common.LoggingManager logSecurity] [SECURITY] Authentication successful for user: Pramitha
2025-06-23 12:06:09.349 INFO [client.TransferHistory loadHistory] Loaded 1 transfer records from data/Pramitha_transfer_history.dat
2025-06-23 12:06:09.350 INFO [common.LoggingManager logTransfer] [TRANSFER:5a11da13-6931-4939-8172-7b1d673de1cd] Loaded transfer record: File: architecture.pdf, Status: COMPLETED, From: Pramitha, To: Jayasooriya
2025-06-23 12:20:55.823 INFO [client.Client initiateFileTransfer] Using public key of receiver: Jayasooriya
2025-06-23 12:20:55.955 INFO [client.TransferHistory saveHistory] Transfer history saved to data/Pramitha_transfer_history.dat
2025-06-23 12:20:55.956 INFO [common.LoggingManager logTransfer] [TRANSFER:5a11da13-6931-4939-8172-7b1d673de1cd] Saved transfer record: File: architecture.pdf, Status: COMPLETED, From: Pramitha, To: Jayasooriya
2025-06-23 12:20:55.956 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Saved transfer record: File: IMG_3095.jpg, Status: IN_PROGRESS, From: Pramitha, To: Jayasooriya
2025-06-23 12:20:55.964 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Starting file transfer: File: IMG_3095.jpg, Size: 1637975 bytes
2025-06-23 12:21:26.339 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 118 of 585
2025-06-23 12:21:26.352 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 119 of 585
2025-06-23 12:21:26.364 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 120 of 585
2025-06-23 12:21:26.376 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 121 of 585
2025-06-23 12:21:26.389 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 122 of 585
2025-06-23 12:21:26.402 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 123 of 585
2025-06-23 12:21:26.414 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 124 of 585
2025-06-23 12:21:26.427 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 125 of 585
2025-06-23 12:21:26.440 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 126 of 585
2025-06-23 12:21:26.452 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 127 of 585
2025-06-23 12:21:26.464 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 128 of 585
2025-06-23 12:21:26.475 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 129 of 585
2025-06-23 12:21:26.486 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 130 of 585
2025-06-23 12:21:26.499 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 131 of 585
2025-06-23 12:21:26.511 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 132 of 585
2025-06-23 12:21:26.524 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 133 of 585
2025-06-23 12:21:26.536 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 134 of 585
2025-06-23 12:21:26.549 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 135 of 585
2025-06-23 12:21:26.562 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 136 of 585
2025-06-23 12:21:26.574 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 137 of 585
2025-06-23 12:21:26.587 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 138 of 585
2025-06-23 12:21:26.600 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 139 of 585
2025-06-23 12:21:26.612 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 140 of 585
2025-06-23 12:21:26.625 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 141 of 585
2025-06-23 12:21:26.638 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 142 of 585
2025-06-23 12:21:26.650 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 143 of 585
2025-06-23 12:21:26.663 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 144 of 585
2025-06-23 12:21:26.674 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 145 of 585
2025-06-23 12:21:26.687 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 146 of 585
2025-06-23 12:21:26.700 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 147 of 585
2025-06-23 12:21:26.712 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 148 of 585
2025-06-23 12:21:26.725 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 149 of 585
2025-06-23 12:21:26.738 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 150 of 585
2025-06-23 12:21:26.750 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 151 of 585
2025-06-23 12:21:26.763 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 152 of 585
2025-06-23 12:21:26.776 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 153 of 585
2025-06-23 12:21:26.789 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 154 of 585
2025-06-23 12:21:26.801 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 155 of 585
2025-06-23 12:21:26.812 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 156 of 585
2025-06-23 12:21:26.825 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 157 of 585
2025-06-23 12:21:26.837 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 158 of 585
2025-06-23 12:21:26.850 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 159 of 585
2025-06-23 12:21:26.863 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 160 of 585
2025-06-23 12:21:26.874 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 161 of 585
2025-06-23 12:21:26.887 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 162 of 585
2025-06-23 12:21:26.900 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 163 of 585
2025-06-23 12:21:26.913 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 164 of 585
2025-06-23 12:21:26.925 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 165 of 585
2025-06-23 12:21:26.938 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 166 of 585
2025-06-23 12:21:26.951 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 167 of 585
2025-06-23 12:21:26.963 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 168 of 585
2025-06-23 12:21:26.976 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 169 of 585
2025-06-23 12:21:26.989 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 170 of 585
2025-06-23 12:21:27.001 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 171 of 585
2025-06-23 12:21:27.014 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 172 of 585
2025-06-23 12:21:27.025 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 173 of 585
2025-06-23 12:21:27.038 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 174 of 585
2025-06-23 12:21:27.050 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 175 of 585
2025-06-23 12:21:27.063 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 176 of 585
2025-06-23 12:21:27.074 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 177 of 585
2025-06-23 12:21:27.087 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 178 of 585
2025-06-23 12:21:27.099 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 179 of 585
2025-06-23 12:21:27.112 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 180 of 585
2025-06-23 12:21:27.125 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 181 of 585
2025-06-23 12:21:27.137 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 182 of 585
2025-06-23 12:21:27.150 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 183 of 585
2025-06-23 12:21:27.163 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 184 of 585
2025-06-23 12:21:27.175 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 185 of 585
2025-06-23 12:21:27.188 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 186 of 585
2025-06-23 12:21:27.201 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 187 of 585
2025-06-23 12:21:27.213 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 188 of 585
2025-06-23 12:21:27.225 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 189 of 585
2025-06-23 12:21:27.238 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 190 of 585
2025-06-23 12:21:27.250 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 191 of 585
2025-06-23 12:21:27.263 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 192 of 585
2025-06-23 12:21:27.274 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 193 of 585
2025-06-23 12:21:27.287 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 194 of 585
2025-06-23 12:21:27.299 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 195 of 585
2025-06-23 12:21:27.312 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 196 of 585
2025-06-23 12:21:27.325 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 197 of 585
2025-06-23 12:21:27.338 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 198 of 585
2025-06-23 12:21:27.350 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 199 of 585
2025-06-23 12:21:27.363 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 200 of 585
2025-06-23 12:21:27.376 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 201 of 585
2025-06-23 12:21:27.389 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 202 of 585
2025-06-23 12:21:27.401 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 203 of 585
2025-06-23 12:21:27.414 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 204 of 585
2025-06-23 12:21:27.427 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 205 of 585
2025-06-23 12:21:27.439 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 206 of 585
2025-06-23 12:21:27.452 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 207 of 585
2025-06-23 12:21:27.465 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 208 of 585
2025-06-23 12:21:27.475 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 209 of 585
2025-06-23 12:21:27.488 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 210 of 585
2025-06-23 12:21:27.500 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 211 of 585
2025-06-23 12:21:27.513 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 212 of 585
2025-06-23 12:21:27.526 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 213 of 585
2025-06-23 12:21:27.539 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 214 of 585
2025-06-23 12:21:27.551 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 215 of 585
2025-06-23 12:21:27.564 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 216 of 585
2025-06-23 12:21:27.577 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 217 of 585
2025-06-23 12:21:27.589 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 218 of 585
2025-06-23 12:21:27.602 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 219 of 585
2025-06-23 12:21:27.614 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 220 of 585
2025-06-23 12:21:27.627 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 221 of 585
2025-06-23 12:21:27.640 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 222 of 585
2025-06-23 12:21:27.652 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 223 of 585
2025-06-23 12:21:27.665 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 224 of 585
2025-06-23 12:21:27.677 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 225 of 585
2025-06-23 12:21:27.690 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 226 of 585
2025-06-23 12:21:27.703 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 227 of 585
2025-06-23 12:21:27.715 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 228 of 585
2025-06-23 12:21:27.728 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 229 of 585
2025-06-23 12:21:27.741 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 230 of 585
2025-06-23 12:21:27.753 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 231 of 585
2025-06-23 12:21:27.766 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 232 of 585
2025-06-23 12:21:27.779 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 233 of 585
2025-06-23 12:21:27.791 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 234 of 585
2025-06-23 12:21:27.804 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 235 of 585
2025-06-23 12:21:27.817 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 236 of 585
2025-06-23 12:21:27.829 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 237 of 585
2025-06-23 12:21:27.842 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 238 of 585
2025-06-23 12:21:27.855 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 239 of 585
2025-06-23 12:21:27.867 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 240 of 585
2025-06-23 12:21:27.880 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 241 of 585
2025-06-23 12:21:27.891 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 242 of 585
2025-06-23 12:21:27.904 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 243 of 585
2025-06-23 12:21:27.916 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 244 of 585
2025-06-23 12:21:27.929 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 245 of 585
2025-06-23 12:21:27.940 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 246 of 585
2025-06-23 12:21:27.953 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 247 of 585
2025-06-23 12:21:27.966 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 248 of 585
2025-06-23 12:21:27.978 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 249 of 585
2025-06-23 12:21:27.991 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 250 of 585
2025-06-23 12:21:28.004 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 251 of 585
2025-06-23 12:21:28.016 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 252 of 585
2025-06-23 12:21:28.029 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 253 of 585
2025-06-23 12:21:28.042 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 254 of 585
2025-06-23 12:21:28.054 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 255 of 585
2025-06-23 12:21:28.067 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 256 of 585
2025-06-23 12:21:28.080 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 257 of 585
2025-06-23 12:21:28.092 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 258 of 585
2025-06-23 12:21:28.105 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 259 of 585
2025-06-23 12:21:28.117 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 260 of 585
2025-06-23 12:21:28.130 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 261 of 585
2025-06-23 12:21:28.143 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 262 of 585
2025-06-23 12:21:28.156 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 263 of 585
2025-06-23 12:21:28.168 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 264 of 585
2025-06-23 12:21:28.181 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 265 of 585
2025-06-23 12:21:28.194 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Sending chunk: Chunk 266 of 585
